X,Y,Z,K
-1.7979,13.103,-0.95342,16.0
-1.1169,13.144,-1.7298,16.0
0.19068,10.992,-1.8387,16.0
0.46309,9.3844,-2.0294,16.0
0.61292,9.3844,-2.7241,16.0
2.0703,8.8124,-3.4868,16.0
2.7649,7.6955,-3.0646,16.0
2.5334,7.6955,-1.6889,16.0
3.5685,12.299,-3.1463,19.0
4.7944,9.3436,-4.018,19.0
3.9499,9.4661,-3.7865,19.0
2.261,10.651,-3.1463,19.0
-0.84446,10.651,-1.076,19.0
-2.5334,8.3084,-0.34051,19.0
-1.9205,5.8567,-1.2258,19.0
-0.76274,4.9033,-1.1169,19.0
-0.0,5.7478,0.46309,19.0
0.23155,7.246,0.34051,19.0
-0.081722,8.8124,-0.081722,19.0
-0.50395,9.7658,0.46309,19.0
-0.8036,9.5751,0.42223,19.0
-1.4982,9.8066,-0.38137,19.0
-1.7979,11.645,-1.8796,19.0
0.10896,14.329,0.57205,19.0
-0.99429,15.554,0.57205,19.0
-3.2144,13.825,-3.2961,19.0
-0.88532,10.188,-3.4051,19.0
-0.57205,8.1177,-2.9556,19.0
-1.7979,9.507,-3.8273,19.0
-1.6072,11.346,-3.2553,19.0
-0.34051,10.951,-1.6889,19.0
-0.040861,9.2755,0.19068,19.0
-0.46309,6.8919,0.50395,19.0
-0.57205,4.9033,-0.29965,19.0
-0.53119,4.6309,-0.95342,19.0
-0.57205,5.8295,-1.2258,19.0
-1.1169,7.7772,-0.95342,19.0
-2.1112,9.5342,-0.23155,19.0
-2.3699,10.188,0.081722,19.0
-1.5255,10.883,0.19068,19.0
-0.95342,13.253,0.040861,19.0
-1.2258,14.669,-0.42223,19.0
-1.757,15.554,-0.42223,19.0
0.8036,14.86,-1.185,19.0
3.4051,11.182,-3.3642,19.0
3.7592,8.8124,-4.3994,19.0
3.7592,9.0439,-4.3721,19.0
1.4165,9.9156,-1.3348,19.0
-1.6481,9.4253,0.42223,19.0
-1.8796,6.8919,-1.2667,19.0
-1.3076,5.2438,-1.6889,19.0
-0.46309,5.2438,-0.61292,19.0
0.53119,6.7829,0.040861,19.0
0.34051,7.9679,-0.0,19.0
-0.42223,9.4661,0.76274,19.0
-1.076,10.229,0.69464,19.0
-1.4982,9.5751,0.040861,19.0
-1.8796,10.147,-0.72188,19.0
-1.4574,12.79,-1.2258,19.0
0.040861,14.751,1.1169,19.0
-2.1112,14.478,-0.23155,19.0
-2.6015,12.149,-3.6775,19.0
-0.50395,9.6568,-2.833,19.0
-0.65378,8.4719,-3.1054,19.0
-1.757,10.27,-3.337,19.0
-0.91256,12.108,-2.6832,19.0
0.23155,10.924,-1.6889,19.0
0.10896,8.7306,-0.0,19.0
-0.57205,6.3198,0.040861,19.0
-0.46309,4.6037,-0.42223,19.0
-0.34051,4.6037,-0.99429,19.0
-0.53119,6.17,-1.5255,19.0
-1.4574,8.2403,-0.65378,19.0
-2.5334,9.8066,0.38137,19.0
-1.8796,9.9973,-0.040861,19.0
-1.3076,11.414,-0.14982,19.0
-1.1169,14.438,-0.10896,19.0
-1.5255,14.982,-0.14982,19.0
-1.6481,14.792,-0.040861,19.0
1.1441,13.062,-1.6072,19.0
1.6889,13.675,0.040861,11.0
2.4108,12.762,-2.5334,11.0
2.6832,7.464,-2.8739,11.0
1.6889,5.8567,-2.7241,11.0
-0.081722,8.0088,-1.3757,11.0
-0.10896,10.76,-1.4574,11.0
1.2667,10.61,-0.081722,11.0
1.4165,8.1177,0.84446,11.0
0.50395,6.5514,0.42223,11.0
-0.081722,6.4697,0.72188,11.0
-0.57205,6.7421,0.65378,11.0
-1.185,7.246,0.38137,11.0
-1.3348,8.0496,0.57205,11.0
-0.72188,8.7306,1.2258,11.0
-0.50395,9.5751,1.6889,11.0
-0.72188,11.114,2.3018,11.0
-0.95342,12.149,2.3018,11.0
-1.1169,12.408,2.3699,11.0
-1.0351,11.795,2.9148,11.0
-0.0,11.305,-1.185,11.0
3.0237,9.7658,-3.1463,11.0
4.6309,8.431,-1.0351,11.0
3.5685,11.305,-0.53119,11.0
1.757,12.83,0.46309,11.0
0.61292,11.223,0.53119,11.0
0.27241,9.616,0.38137,11.0
0.040861,7.0553,0.57205,11.0
0.040861,5.094,0.10896,11.0
-0.0,5.0531,0.14982,11.0
0.31327,5.8976,0.72188,11.0
1.5663,6.6331,1.4574,11.0
1.9477,7.8181,2.1112,11.0
0.8036,9.5342,1.4982,11.0
-0.040861,10.61,1.4165,11.0
-0.040861,11.836,1.3076,11.0
0.34051,13.184,2.4108,11.0
0.46309,12.49,3.8273,11.0
1.4574,12.177,1.3757,11.0
3.1735,13.144,-2.4517,11.0
2.3699,9.616,-2.9829,11.0
0.57205,6.7012,-3.7592,11.0
0.19068,8.6217,-1.3348,11.0
0.61292,10.842,-0.23155,11.0
1.6481,10.76,0.31327,11.0
1.4574,8.7306,0.53119,11.0
0.76274,6.7829,0.14982,11.0
0.27241,5.3256,-0.10896,11.0
-0.23155,5.4754,-0.29965,11.0
-1.1169,6.7012,0.081722,11.0
-1.4574,7.7772,0.50395,11.0
-0.65378,9.003,1.1441,11.0
0.31327,9.8884,1.5391,11.0
0.57205,11.305,1.4982,11.0
0.53119,12.762,2.4108,11.0
-0.34051,13.402,2.4517,11.0
-1.4574,13.334,2.7649,11.0
-1.6481,12.299,1.0351,11.0
0.50395,12.177,-2.2201,11.0
2.9556,8.2403,-2.8739,11.0
3.6366,6.2381,-1.4982,11.0
4.1814,8.9213,-0.99429,11.0
3.7592,11.727,0.31327,11.0
1.2667,10.76,0.84446,11.0
0.14982,9.2755,0.38137,11.0
0.53119,7.5048,0.31327,11.0
0.23155,5.5571,0.19068,11.0
0.27241,5.9793,0.99429,11.0
1.0351,6.6604,0.92618,11.0
1.7298,6.2381,1.0351,11.0
2.1112,7.3958,1.9886,11.0
1.757,8.6898,1.9477,11.0
-2.4925,8.431,2.7241,17.0
-2.3699,8.431,2.6423,17.0
-2.3427,8.3901,2.5606,17.0
-2.3018,8.431,2.4925,17.0
-2.3427,8.6625,2.4925,17.0
-2.4517,8.8124,2.5334,17.0
-2.6832,8.7715,2.7649,17.0
-2.833,8.8124,3.0237,17.0
-2.8739,9.0439,3.1735,17.0
-2.9148,9.2346,3.0646,17.0
-2.9829,9.1937,3.0646,17.0
-3.0237,9.1937,3.1735,17.0
-3.0237,9.112,3.2144,17.0
-2.9148,9.0848,3.0646,17.0
-2.7922,9.0848,2.9829,17.0
-2.7513,9.0439,3.0646,17.0
-2.7513,9.003,3.0237,17.0
-2.7513,8.7715,2.9829,17.0
-2.6423,8.6898,2.8739,17.0
-2.4517,8.7715,2.7922,17.0
-2.4108,8.6898,2.7922,17.0
-2.4108,8.6625,2.7649,17.0
-2.4108,8.6217,2.6015,17.0
-2.4925,8.6625,2.4925,17.0
-2.5606,8.6898,2.5606,17.0
-2.7241,8.7306,2.6423,17.0
-2.833,8.8532,2.7922,17.0
-2.9829,8.8941,2.9556,17.0
-3.1054,8.9213,2.9556,17.0
-3.1463,8.9622,2.9829,17.0
-3.1463,8.9622,3.0237,17.0
-3.0237,9.112,3.0237,17.0
-2.9148,9.0439,2.9556,17.0
-2.9148,8.8532,2.9556,17.0
-2.833,8.8124,2.9829,17.0
-2.7513,8.8124,2.9148,17.0
-2.7513,8.6898,2.9556,17.0
-2.7513,8.5808,2.9148,17.0
-2.7513,8.4719,2.7922,17.0
-2.6423,8.4991,2.7241,17.0
-2.6423,8.54,2.6832,17.0
-2.6015,8.54,2.7649,17.0
-2.5606,8.54,2.833,17.0
-2.6015,8.54,2.833,17.0
-2.5606,8.6625,2.8739,17.0
-2.6015,8.6898,2.833,17.0
-2.6015,8.7715,2.9148,17.0
-2.6423,8.8532,2.9556,17.0
-2.6423,8.9622,2.9829,17.0
-2.6423,8.9213,3.0646,17.0
-2.6423,9.003,3.0646,17.0
-2.6423,9.1529,3.0237,17.0
-2.6832,9.2755,2.9556,17.0
-2.7241,9.1937,2.8739,17.0
-2.4517,6.0883,1.1441,20.0
-2.2201,8.3493,1.5663,20.0
-1.3757,10.733,1.2667,20.0
-0.99429,12.34,0.23155,20.0
-1.757,12.068,0.53119,20.0
-2.6015,12.177,1.5391,20.0
-2.6015,13.825,1.5391,20.0
-1.4982,15.663,0.61292,20.0
-0.29965,14.015,0.14982,20.0
0.27241,10.12,-2.7922,20.0
0.69464,7.9679,-2.9829,20.0
1.5663,7.355,-1.7979,20.0
2.6832,7.8862,-1.6889,20.0
1.1441,8.8532,-0.8036,20.0
-1.5255,8.8124,0.42223,20.0
-1.6072,8.1995,0.42223,20.0
-0.76274,7.3958,0.040861,20.0
-0.57205,7.0145,0.10896,20.0
-0.88532,7.0553,0.8036,20.0
-1.4982,7.5457,2.1112,20.0
-1.6889,8.0496,2.833,20.0
-1.2667,8.0088,1.9205,20.0
-1.0351,8.0769,1.185,20.0
-0.84446,9.8066,-0.50395,20.0
-1.076,12.762,-0.65378,20.0
-2.0703,15.023,3.0237,20.0
-3.7592,15.05,1.6889,20.0
-2.4517,12.681,-3.1463,20.0
-1.4165,10.079,-3.4868,20.0
-0.61292,8.2812,-3.2144,20.0
-1.1441,8.6898,-3.1463,20.0
-1.6481,9.6977,-3.7865,20.0
-1.2258,9.8884,-2.7241,20.0
-0.081722,9.1937,-0.10896,20.0
0.92618,7.6955,1.3348,20.0
0.92618,5.8976,0.27241,20.0
0.14982,4.6718,-0.38137,20.0
-0.72188,5.0531,-0.99429,20.0
-0.99429,6.9736,-0.99429,20.0
-1.2258,9.8475,-0.10896,20.0
-2.1793,9.2346,-2.3699,20.0
-0.91256,10.733,-1.4982,20.0
1.185,9.1937,-0.42223,20.0
2.152,7.2052,-0.10896,20.0
1.6889,6.3198,-0.46309,20.0
-2.2201,8.54,1.2667,20.0
-2.7241,8.0496,2.7241,20.0
-1.8387,7.7772,2.5606,20.0
-0.23155,5.8567,7.6955,16.0
-1.4982,5.7069,6.4016,16.0
-0.53119,5.2166,8.0769,16.0
-0.0,5.2847,8.6898,16.0
-0.65378,6.0474,6.5922,16.0
-0.23155,6.4424,6.7421,16.0
0.38137,5.9793,6.8919,16.0
0.95342,4.8625,7.355,16.0
0.53119,4.2495,8.1995,16.0
0.76274,5.4754,8.3084,16.0
1.5663,6.4424,8.3493,16.0
1.5391,6.279,8.0088,16.0
0.8036,6.0474,7.2733,16.0
-0.081722,5.5571,6.9736,16.0
0.34051,5.094,7.8862,16.0
0.65378,5.0531,7.8181,16.0
1.076,4.6037,7.246,16.0
1.4982,6.17,7.0145,16.0
3.2144,6.5514,8.3084,16.0
2.4925,5.598,7.9679,16.0
2.1112,6.3607,6.0202,16.0
2.4925,4.5628,8.0496,16.0
2.4925,5.9385,7.8862,16.0
3.9908,7.8589,6.0474,16.0
4.0997,9.3844,6.2381,16.0
4.7944,4.2495,7.6955,16.0
2.8739,6.2109,5.598,16.0
1.3757,10.338,5.6252,16.0
2.4517,10.992,7.0145,16.0
2.8739,9.0439,6.7421,16.0
3.2144,6.7012,6.6604,16.0
4.2087,4.7535,5.2166,16.0
3.2144,1.185,5.8295,16.0
3.337,-1.185,4.1406,16.0
-0.10896,8.0088,5.2847,16.0
0.31327,9.6568,4.8216,16.0
0.27241,6.17,6.1292,16.0
0.46309,6.3198,7.8862,16.0
1.5391,7.8181,9.112,16.0
0.65378,3.4459,12.953,16.0
-1.185,3.4459,8.4991,16.0
-0.34051,5.9385,8.2403,16.0
2.9148,6.8919,6.2381,16.0
4.6037,7.2733,4.7126,16.0
5.3256,6.7829,5.1349,16.0
4.985,7.3958,5.4345,16.0
5.094,7.5865,7.0553,16.0
4.9442,7.2052,7.8181,16.0
3.2553,8.1586,7.464,16.0
2.152,7.246,6.9328,16.0
-0.29965,6.9328,7.6683,16.0
-2.9556,9.1937,-0.53119,17.0
-4.7126,10.76,0.23155,17.0
-5.6252,12.762,0.61292,17.0
-5.5162,13.253,2.0703,17.0
-6.5514,15.023,2.7241,17.0
-5.6661,13.103,-1.076,17.0
-2.7513,8.4719,-2.7922,17.0
-0.69464,9.4661,-0.38137,17.0
0.46309,10.12,-0.42223,17.0
1.0351,11.073,-1.076,17.0
1.1441,11.182,-0.69464,17.0
0.38137,7.6683,-1.9205,17.0
-1.3757,5.2166,-0.46309,17.0
-2.1384,4.4811,2.0294,17.0
-2.0294,4.3721,1.3348,17.0
-2.1384,5.7886,-1.2667,17.0
-2.6832,6.7829,-1.185,17.0
-3.5277,7.8862,1.0351,17.0
-3.7184,8.431,2.2201,17.0
-4.5628,9.4253,1.3348,17.0
-5.8567,10.883,-0.0,17.0
-7.1234,12.299,-0.23155,17.0
-9.8884,14.901,0.19068,17.0
-10.801,13.184,0.76274,17.0
-6.3607,9.5751,-1.3348,17.0
-3.8682,9.1529,-2.4108,17.0
-3.5958,10.038,-1.6072,17.0
-3.7865,10.42,-1.4574,17.0
-3.4459,9.1937,-1.4982,17.0
-2.3018,7.927,-0.91256,17.0
-1.7298,6.3198,-1.2258,17.0
-1.3348,4.9033,-1.2667,17.0
-0.91256,4.2087,-0.27241,17.0
-0.84446,4.522,-0.72188,17.0
-1.076,5.9793,-1.1441,17.0
-1.9205,9.112,-0.8036,17.0
-3.337,11.918,0.72188,17.0
-4.2904,12.258,2.7649,17.0
-5.203,12.299,3.0237,17.0
-7.4367,13.443,1.7979,17.0
-9.3844,14.519,-0.0,17.0
-6.0202,10.801,-1.1169,17.0
-2.1384,7.7364,-0.88532,17.0
-0.50395,7.927,-1.076,17.0
-0.10896,9.9565,-1.4982,17.0
-0.61292,10.883,0.38137,17.0
-0.65378,9.9973,-1.3076,17.0
-0.53119,7.7772,-1.3757,17.0
-1.8796,5.3256,0.19068,17.0
-2.833,5.2847,-0.10896,17.0
-3.0646,6.6331,0.42223,17.0
-3.5685,8.0088,2.1793,17.0
-3.7592,8.6217,3.0646,17.0
-0.50395,5.8976,-0.72188,17.0
-0.42223,7.7772,-0.61292,17.0
-1.3757,9.8884,-0.19068,17.0
-3.6366,11.455,0.76274,17.0
-5.4754,13.021,1.5663,17.0
-6.0202,13.021,3.909,17.0
-7.7364,14.56,3.2553,17.0
-12.177,12.721,-0.99429,16.0
-8.6217,11.073,-3.8273,16.0
-5.2438,8.3493,-4.0997,16.0
-7.1234,7.927,-5.1757,16.0
-8.54,8.6625,-3.1054,16.0
-5.9385,8.9622,-1.2258,16.0
-2.6832,7.6683,0.27241,16.0
-2.1384,5.5571,1.8796,16.0
-2.8739,4.0997,0.14982,16.0
-2.1384,3.0237,-0.88532,16.0
-2.1112,2.8739,-1.185,16.0
-3.1735,3.8273,-0.69464,16.0
-4.985,6.0883,1.4574,16.0
-7.4367,9.3436,2.7649,16.0
-8.6898,11.455,-0.50395,16.0
-7.2052,12.599,-1.6889,16.0
-5.9793,10.379,0.14982,16.0
-7.1643,11.346,0.72188,16.0
-6.8919,13.525,-1.6481,16.0
-1.3076,11.032,-2.7513,16.0
-0.14982,10.46,-4.7944,16.0
-2.9829,11.836,-3.2553,16.0
-6.6604,11.141,-1.4574,16.0
-7.8181,7.464,0.31327,16.0
-6.0474,3.4868,2.0294,16.0
-3.2961,1.7979,0.99429,16.0
-1.5255,2.2201,0.57205,16.0
-0.91256,4.018,0.31327,16.0
-1.0351,6.17,0.31327,16.0
-2.9829,8.1177,1.6072,16.0
-6.8238,10.12,0.19068,16.0
-8.6625,12.027,-1.1441,16.0
-6.5105,12.408,0.57205,16.0
-9.4253,12.49,0.92618,16.0
-11.114,11.564,-3.9771,16.0
-6.2381,8.9213,-4.1814,16.0
-6.5514,8.0088,-5.7886,16.0
-9.8884,9.3844,-4.3721,16.0
-8.6898,10.311,-1.4982,16.0
-4.0589,9.2755,0.23155,16.0
-1.5255,6.7829,2.4108,16.0
-2.5334,4.1814,1.0351,16.0
-2.2201,2.3018,-0.46309,16.0
-1.6889,1.5663,-0.84446,16.0
-2.6423,2.3699,-0.95342,16.0
-4.2087,4.7126,-0.14982,16.0
-6.8919,9.003,1.6889,16.0
-10.147,13.253,0.10896,16.0
-8.4719,12.83,-1.2667,16.0
-7.1234,10.188,0.31327,16.0
-8.8805,12.762,-1.185,16.0
-5.6661,13.906,-2.1384,16.0
-0.46309,12.149,-3.5277,16.0
-0.040861,12.83,-4.985,16.0
-2.2201,12.721,-3.2961,16.0
-5.8567,10.27,-2.1112,16.0
-8.3493,6.0202,0.19068,16.0
-7.7364,1.8796,5.1349,16.0
-3.6366,0.8036,2.3018,16.0
-1.5663,1.2258,0.61292,16.0
-0.50395,2.5606,0.27241,16.0
0.14982,5.3664,-0.72188,16.0
-2.4517,8.1586,0.10896,16.0
-9.8884,12.258,1.6481,16.0
-9.4934,13.947,-0.14982,16.0
-3.1054,7.6683,-0.84446,9.0
-3.7184,8.3084,0.34051,9.0
-5.1349,10.311,0.65378,9.0
-6.3607,12.108,0.10896,9.0
-6.5922,11.686,0.081722,9.0
-6.8919,11.373,-0.84446,9.0
-5.1757,11.959,-2.3427,9.0
-1.9205,10.883,-3.1463,9.0
-0.081722,8.7306,-3.4868,9.0
-0.99429,7.3958,-3.5685,9.0
-3.2553,8.54,-2.7922,9.0
-5.5571,10.188,-0.46309,9.0
-5.1349,8.54,-0.65378,9.0
-3.3642,7.246,-1.076,9.0
-1.9477,7.3958,-0.46309,9.0
-2.1793,7.3958,-0.50395,9.0
-3.2961,6.8919,-0.29965,9.0
-3.7865,6.4016,0.081722,9.0
-3.5958,6.7421,-0.14982,9.0
-3.2961,7.2733,-0.29965,9.0
-3.2553,8.0088,-0.53119,9.0
-4.018,9.0439,-0.38137,9.0
-5.2847,10.311,-0.76274,9.0
-7.0826,11.373,0.31327,9.0
-7.3141,13.212,0.69464,9.0
-4.1814,13.525,-0.99429,9.0
-1.185,11.223,-0.91256,9.0
-0.23155,8.9622,0.27241,9.0
-0.38137,8.6625,0.34051,9.0
-0.61292,9.7249,-2.4108,9.0
-0.61292,10.338,-4.2904,9.0
-1.1441,8.8124,-5.094,9.0
-2.9829,6.9736,-3.5277,9.0
-6.4016,6.4424,1.7298,9.0
-6.7421,6.17,3.9908,9.0
-3.4459,7.464,1.8387,9.0
-2.1384,7.355,0.040861,9.0
-3.2553,6.7829,-0.19068,9.0
-3.6775,7.0826,0.34051,9.0
-3.3642,8.0769,-0.19068,9.0
-4.2495,10.379,-0.69464,9.0
-6.3607,12.217,-0.42223,9.0
-7.5048,11.346,-0.0,9.0
-7.5048,11.918,-0.8036,9.0
-4.6309,12.449,-2.1793,9.0
-1.6072,11.414,-2.3699,9.0
0.040861,9.112,-2.3018,9.0
-1.4574,7.355,-1.757,9.0
-3.5277,7.8589,-1.6889,9.0
-4.3313,9.2755,-1.4574,9.0
-3.7184,9.1937,-1.076,9.0
-2.5334,8.3084,-0.53119,9.0
-1.757,7.9679,-0.8036,9.0
-4.3721,6.7012,-0.46309,9.0
-4.2904,6.7012,-0.8036,9.0
-3.8273,7.0826,-0.19068,9.0
-3.2553,7.6274,-0.14982,9.0
-3.4051,8.431,-0.57205,9.0
-4.6718,10.12,-0.46309,9.0
-6.4288,11.114,0.081722,9.0
-7.8862,11.536,0.88532,9.0
-6.0474,12.953,0.42223,9.0
-3.1054,12.027,-0.081722,9.0
-0.88532,9.0848,-0.46309,9.0
0.10896,7.5048,-0.29965,9.0
0.76274,8.1995,-0.29965,5.0
1.4165,8.1177,-0.38137,5.0
0.88532,8.6217,0.10896,5.0
0.040861,9.3436,0.42223,5.0
0.19068,9.8066,0.53119,5.0
0.23155,10.42,0.76274,5.0
-0.29965,10.76,1.3076,5.0
-1.6072,10.992,1.6889,5.0
-1.5255,12.408,1.4982,5.0
-0.27241,13.402,0.57205,5.0
0.76274,11.141,0.34051,5.0
2.7649,8.9622,-0.38137,5.0
4.985,8.3901,-1.1169,5.0
5.5162,9.5342,-1.2258,5.0
2.5606,10.079,-0.34051,5.0
-0.88532,9.8884,0.8036,5.0
-1.3076,8.9622,1.076,5.0
0.23155,7.7364,0.8036,5.0
1.1441,7.0826,0.92618,5.0
0.72188,7.0826,1.1441,5.0
0.23155,7.6955,1.076,5.0
0.76274,8.3901,1.076,5.0
0.8036,8.4991,1.3757,5.0
0.61292,8.8124,1.4165,5.0
0.46309,9.5342,0.92618,5.0
0.84446,10.651,0.19068,5.0
1.3348,11.455,0.42223,5.0
0.99429,13.184,1.185,5.0
0.50395,14.519,0.69464,5.0
1.1441,12.599,0.040861,5.0
2.5334,8.3493,-0.23155,5.0
1.7979,7.8862,-0.61292,5.0
0.34051,10.12,-1.2667,5.0
0.040861,10.883,-2.6832,5.0
0.88532,9.003,-2.0703,5.0
1.7979,8.0088,-0.61292,5.0
0.8036,8.7715,0.14982,5.0
-0.29965,9.003,0.72188,5.0
0.10896,8.3901,0.92618,5.0
0.95342,8.0496,0.27241,5.0
0.99429,8.2812,-0.27241,5.0
0.8036,8.6217,-0.14982,5.0
0.57205,9.112,0.34051,5.0
0.081722,9.3844,0.61292,5.0
-0.53119,9.616,0.8036,5.0
-3.3642,7.0145,-0.29965,9.0
-3.9499,7.246,0.10896,9.0
-2.6015,6.279,-0.65378,9.0
-4.8216,5.8976,-0.29965,9.0
-4.7944,5.9793,-0.040861,9.0
-3.909,6.6331,-0.53119,9.0
-3.7592,7.7772,-0.84446,9.0
-4.6309,9.112,-0.38137,9.0
-5.2847,10.842,-0.0,9.0
-5.7478,11.346,-0.081722,9.0
-7.4367,11.536,0.46309,9.0
-5.2847,13.144,-0.10896,9.0
-1.3757,11.986,-1.4165,9.0
0.081722,9.3436,-1.4982,9.0
0.081722,8.1586,-1.7979,9.0
-1.2667,9.9973,-2.7513,9.0
-1.9886,11.455,-5.9385,9.0
-2.5606,9.616,-4.5901,9.0
-3.337,7.5865,-0.53119,9.0
-3.9771,6.4697,1.6072,9.0
-4.6309,5.8567,1.6481,9.0
-2.9556,5.9793,0.88532,9.0
-1.7979,6.279,-0.65378,9.0
-2.9148,6.5105,-0.38137,9.0
-3.2961,7.0826,0.34051,9.0
-3.337,8.3901,0.081722,9.0
-4.7535,10.842,-0.76274,9.0
-6.4016,12.068,-0.29965,9.0
-7.2052,11.496,-0.27241,9.0
-6.2109,12.149,-1.9477,9.0
-3.2144,11.727,-2.6832,9.0
-1.185,10.12,-2.0703,9.0
-1.0351,8.4719,-2.7241,9.0
-2.9148,9.003,-3.6366,9.0
-4.985,9.9156,-3.5277,9.0
-5.0123,9.112,-1.3076,9.0
-2.8739,8.2812,-0.34051,9.0
-0.72188,7.2733,-0.23155,9.0
-0.34051,6.7421,-0.99429,9.0
-1.9886,6.279,-0.95342,9.0
-4.1814,5.9385,-0.27241,9.0
-5.2847,5.8976,-0.0,9.0
-5.0123,6.3607,-0.14982,9.0
-4.6718,7.3141,-0.38137,9.0
-5.203,8.8532,0.14982,9.0
-5.0531,10.951,0.19068,9.0
-5.6252,11.564,0.38137,9.0
-7.246,10.651,0.84446,9.0
-6.5105,12.34,0.34051,9.0
-2.6015,12.217,-0.99429,9.0
-0.46309,10.46,-1.5663,9.0
-0.29965,8.9622,-1.6072,9.0
-1.0351,8.7306,-1.8387,9.0
-1.6481,10.883,-3.6775,9.0
-1.9477,9.9973,-6.0474,9.0
-3.7865,7.6274,-3.3642,9.0
-4.7535,6.2381,1.8796,9.0
-4.5628,6.0474,3.1054,9.0
-3.5958,6.0202,2.1793,9.0
-1.9477,6.17,-0.040861,9.0
-2.6832,6.4697,-0.57205,9.0
-3.6775,7.0553,0.34051,9.0
-3.8273,8.0088,0.76274,9.0
-4.5901,9.8066,0.14982,9.0
-6.1292,11.795,0.040861,9.0
-6.851,11.536,0.53119,9.0
-7.3141,11.605,-0.42223,9.0
-4.9033,12.599,-2.5334,9.0
-2.1384,5.7478,0.42223,17.0
-1.9886,6.3607,0.19068,17.0
-1.757,7.8181,-0.34051,17.0
-2.0703,8.9622,-0.46309,17.0
-3.4051,9.3844,0.69464,17.0
-5.094,9.8066,1.9477,17.0
-6.5105,11.073,2.5334,17.0
-6.9736,12.83,1.757,17.0
-7.355,15.023,-0.38137,17.0
-5.598,12.762,-2.0703,17.0
-2.1384,8.431,-1.2667,17.0
-1.2667,7.1234,-0.50395,17.0
-1.1169,8.431,-0.50395,17.0
-1.2667,10.338,-0.69464,17.0
-1.076,10.42,0.10896,17.0
-0.69464,9.0439,0.65378,17.0
-2.261,6.6331,-1.0351,17.0
-3.5685,5.3664,-0.69464,17.0
-3.8682,5.3664,0.69464,17.0
-3.6366,6.17,0.72188,17.0
-2.4517,7.5048,-0.14982,17.0
-2.7513,8.1586,0.57205,17.0
-3.1463,8.6217,2.4925,17.0
-3.3642,8.8532,2.5334,17.0
-4.2904,9.5342,1.2667,17.0
-5.4345,10.76,-0.081722,17.0
-8.3084,13.757,-0.76274,17.0
-10.801,15.241,-0.14982,17.0
-8.6217,11.182,-0.53119,17.0
-6.3607,7.3141,-1.6889,17.0
-4.2904,7.8589,-0.27241,17.0
-2.1384,9.9156,-3.2553,17.0
-0.50395,9.616,-6.1292,17.0
-1.1169,8.8124,-3.2553,17.0
-1.757,8.54,-0.84446,17.0
-2.1112,7.6955,0.69464,17.0
-2.0703,6.0883,1.6889,17.0
-1.8387,5.7478,1.9205,17.0
-1.757,6.5922,0.99429,17.0
-2.1793,8.0088,-0.14982,17.0
-3.3642,8.8941,-0.040861,17.0
-4.6718,8.8532,0.92618,17.0
-5.7478,9.4253,1.2258,17.0
-5.4754,9.8475,0.50395,17.0
-5.5571,11.536,0.10896,17.0
-6.4288,14.628,-0.46309,17.0
-4.9033,12.367,-0.69464,17.0
-2.6832,8.7715,-0.53119,17.0
-2.3699,8.5808,-0.46309,17.0
-2.4517,9.507,-0.61292,17.0
-1.7979,10.76,-1.1441,17.0
-1.076,11.727,-0.0,17.0
0.34051,8.8941,0.27241,17.0
-1.1441,6.7829,-0.27241,17.0
-2.4925,6.4424,0.8036,17.0
-2.3699,5.9385,1.6889,17.0
-2.7241,6.0474,0.34051,17.0
-2.6832,6.4016,0.14982,17.0
-2.9556,6.9736,0.88532,17.0
-3.3642,7.5048,0.76274,17.0
-3.5958,7.927,0.081722,17.0
-4.3313,9.112,-0.46309,17.0
-5.9793,10.801,-0.040861,17.0
-8.3493,13.253,0.38137,17.0
-9.8475,13.797,0.42223,17.0
-8.9213,11.346,-0.42223,17.0
-6.8238,8.6898,-0.95342,17.0
-4.1814,9.003,-0.53119,17.0
-2.6015,10.27,-2.3018,17.0
-1.9205,10.529,-3.1735,17.0
-1.7979,10.229,-2.4517,17.0
-1.7298,8.9622,-1.076,17.0
-1.7979,7.1643,-0.0,17.0
-2.1112,6.0202,1.076,17.0
-5.094,11.032,0.38137,7.0
-5.5162,11.795,1.9205,7.0
-6.1292,11.686,3.7184,7.0
-5.3256,12.871,0.57205,7.0
-3.1054,11.455,0.50395,7.0
-2.8739,7.464,0.42223,7.0
-3.4868,8.0496,-0.50395,7.0
-4.5901,10.801,-0.23155,7.0
-4.1814,10.501,0.42223,7.0
-2.9556,8.54,-0.0,7.0
-2.1793,7.355,-0.57205,7.0
-1.7979,6.5514,-0.99429,7.0
-1.4982,5.9385,-0.8036,7.0
-1.6072,5.9793,-0.38137,7.0
-2.0703,6.7012,0.14982,7.0
-2.5606,7.355,0.57205,7.0
-3.2144,8.0769,0.61292,7.0
-4.018,9.3436,0.76274,7.0
-5.2438,11.073,0.95342,7.0
-6.0883,12.108,1.4165,7.0
-6.4288,11.536,2.5606,7.0
-6.9736,11.918,3.8273,7.0
-6.17,12.299,2.6015,7.0
-1.5255,9.507,-1.5255,7.0
1.7979,7.9679,-2.4517,7.0
0.72188,9.3436,0.14982,7.0
-1.8387,10.338,0.95342,7.0
-2.6015,8.9622,0.50395,7.0
-2.7241,7.1643,-0.10896,7.0
-2.3427,6.5105,0.34051,7.0
